"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2016-06-28T05:22:49Z"
"Version","20160501000000"
"OfferCode","AmazonVPC"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Endpoint Type","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation"
"SPB4R8J5N27DQQSQ","JRTCKXETXF","SPB4R8J5N27DQQSQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to EU (Germany)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","EU (Ireland)","AWS Region","EU (Frankfurt)","AWS Region","EU-EUC1-AWS-Out-Bytes",""
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.8EEUB22XNJ","OnDemand","$0.000 per GB - first 1 GB of data transferred out per month","2016-05-01","0","1","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","AWS Region","APN1-DataTransfer-Out-Bytes",""
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.WVV8R9FH29","OnDemand","$0.140 per GB - up to 10 TB / month data transfer out","2016-05-01","1","10240","GB","0.1400000000","USD","Data Transfer","AWSDataTransfer",,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","AWS Region","APN1-DataTransfer-Out-Bytes",""
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.VF6T3GAUKQ","OnDemand","$0.135 per GB - next 40 TB / month data transfer out","2016-05-01","10240","51200","GB","0.1350000000","USD","Data Transfer","AWSDataTransfer",,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","AWS Region","APN1-DataTransfer-Out-Bytes",""
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.N9EW5UVVPA","OnDemand","$0.130 per GB - next 100 TB / month data transfer out","2016-05-01","51200","153600","GB","0.1300000000","USD","Data Transfer","AWSDataTransfer",,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","AWS Region","APN1-DataTransfer-Out-Bytes",""
"9ESU2G5WSY6FMZR3","JRTCKXETXF","9ESU2G5WSY6FMZR3.JRTCKXETXF.GPHXDESFBB","OnDemand","$0.120 per GB - greater than 150 TB / month data transfer out","2016-05-01","153600","Inf","GB","0.1200000000","USD","Data Transfer","AWSDataTransfer",,,,"AWS Outbound","Asia Pacific (Tokyo)","AWS Region","External","AWS Region","APN1-DataTransfer-Out-Bytes",""
"39FN83U7M4TB4352","JRTCKXETXF","39FN83U7M4TB4352.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.080 per GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia)","2016-05-01","0","Inf","GB","0.0800000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Seoul)","AWS Region","US East (N. Virginia)","AWS Region","APN2-USE1-AWS-Out-Bytes",""
"5FP5929JZN6XVXN5","JRTCKXETXF","5FP5929JZN6XVXN5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US West (Oregon) data transfer to AWS GovCloud (US)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","US West (Oregon)","AWS Region","AWS GovCloud (US)","AWS Region","USW2-UGW1-AWS-Out-Bytes",""
"TK4PD8NGZPE9EAZ3","JRTCKXETXF","TK4PD8NGZPE9EAZ3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.16 per GB - South America (Sao Paulo) data transfer to US East (Northern Virginia)","2016-05-01","0","Inf","GB","0.1600000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","South America (Sao Paulo)","AWS Region","US East (N. Virginia)","AWS Region","SAE1-USE1-AWS-Out-Bytes",""
"58SS7G54MM3WTNX8","JRTCKXETXF","58SS7G54MM3WTNX8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per VPN Connection-Hour","2016-05-01","0","Inf","hours","0.0500000000","USD","Cloud Connectivity","AmazonVPC","Asia Pacific (Seoul)","AWS Region","IPsec",,,,,,"APN2-VPN-Usage-Hours:ipsec.1","CreateVpnConnection"
"UW7KAEYR4CZ6SHKM","JRTCKXETXF","UW7KAEYR4CZ6SHKM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Tokyo) data transfer from US East (Northern Virginia)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","Asia Pacific (Tokyo)","AWS Region","US East (N. Virginia)","AWS Region","APN1-USE1-AWS-In-Bytes",""
"RAT59S26SAX5DAR3","JRTCKXETXF","RAT59S26SAX5DAR3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Mumbai) data transfer from South America (Sao Paulo)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","Asia Pacific (Mumbai)","AWS Region","South America (Sao Paulo)","AWS Region","APS3-SAE1-AWS-In-Bytes",""
"7Q6P6K6F3SQ4ENN3","JRTCKXETXF","7Q6P6K6F3SQ4ENN3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per GB - data transfer in per month","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"AWS Inbound","External","Other","AWS GovCloud (US)","AWS Region","UGW1-DataTransfer-In-Bytes",""
"WYX4ZJMEGDVXA74Y","JRTCKXETXF","WYX4ZJMEGDVXA74Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.080 per GB - Asia Pacific (Seoul) data transfer to AWS GovCloud (US)","2016-05-01","0","Inf","GB","0.0800000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Seoul)","AWS Region","AWS GovCloud (US)","AWS Region","APN2-UGW1-AWS-Out-Bytes",""
"BWS8837XEJR9Q69S","JRTCKXETXF","BWS8837XEJR9Q69S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per GB - data transfer in per month","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"AWS Inbound","External","Other","EU (Frankfurt)","AWS Region","EUC1-DataTransfer-In-Bytes",""
"G5TP96E43KU79F4K","JRTCKXETXF","G5TP96E43KU79F4K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.065 per VPN Connection-Hour","2016-05-01","0","Inf","Hrs","0.0650000000","USD","Cloud Connectivity","AmazonVPC","AWS GovCloud (US)","AWS Region","IPsec",,,,,,"UGW1-VPN-Usage-Hours:ipsec.1","CreateVpnConnection"
"H4TBXNHHCPZMWURK","JRTCKXETXF","H4TBXNHHCPZMWURK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from US East (Northern Virginia)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-AWS-In-Bytes",""
"ST5X9GUE598VCRGR","JRTCKXETXF","ST5X9GUE598VCRGR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Singapore)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","US West (N. California)","AWS Region","Asia Pacific (Singapore)","AWS Region","USW1-APS1-AWS-In-Bytes",""
"TN3SQZUG5MUXWUWS","JRTCKXETXF","TN3SQZUG5MUXWUWS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Sydney) data transfer from Asia Pacific (Seoul)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","Asia Pacific (Sydney)","AWS Region","Asia Pacific (Seoul)","AWS Region","APS2-APN2-AWS-In-Bytes",""
"V75A7MBF6DPRZM8T","JRTCKXETXF","V75A7MBF6DPRZM8T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Germany) data transfer from US West (Oregon)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","EU (Frankfurt)","AWS Region","US West (Oregon)","AWS Region","EUC1-USW2-AWS-In-Bytes",""
"TYB5YWGHBCVGDXBR","JRTCKXETXF","TYB5YWGHBCVGDXBR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Tokyo) data transfer from US West (Northern California)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","Asia Pacific (Tokyo)","AWS Region","US West (N. California)","AWS Region","APN1-USW1-AWS-In-Bytes",""
"J2FKWQYCNWT2R2V7","JRTCKXETXF","J2FKWQYCNWT2R2V7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US East (Northern Virginia) data transfer to AWS GovCloud (US)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","US East (N. Virginia)","AWS Region","AWS GovCloud (US)","AWS Region","USE1-UGW1-AWS-Out-Bytes",""
"WUU53BQ2X2Z6BJRM","JRTCKXETXF","WUU53BQ2X2Z6BJRM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Seoul)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","EU (Ireland)","AWS Region","Asia Pacific (Seoul)","AWS Region","EU-APN2-AWS-In-Bytes",""
"V7KMP6W4U24AS5GT","JRTCKXETXF","V7KMP6W4U24AS5GT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Germany) data transfer to US West (Oregon)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","EU (Frankfurt)","AWS Region","US West (Oregon)","AWS Region","EUC1-USW2-AWS-Out-Bytes",""
"HBGG7EBNT9ZHXCP3","JRTCKXETXF","HBGG7EBNT9ZHXCP3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Tokyo)","2016-05-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Singapore)","AWS Region","Asia Pacific (Tokyo)","AWS Region","APS1-APN1-AWS-Out-Bytes",""
"VBYCEU494XUAHCA7","JRTCKXETXF","VBYCEU494XUAHCA7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Mumbai)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","US West (Oregon)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USW2-APS3-AWS-In-Bytes",""
"FMS6H3CUP68Y2XC2","JRTCKXETXF","FMS6H3CUP68Y2XC2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US West (Northern California) data transfer to Asia Pacific (Mumbai)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","US West (N. California)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USW1-APS3-AWS-Out-Bytes",""
"CA5RFBSY7MFBKHTZ","JRTCKXETXF","CA5RFBSY7MFBKHTZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","US East (N. Virginia)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USE1-APS3-AWS-In-Bytes",""
"C75TG66HCJET7CN6","JRTCKXETXF","C75TG66HCJET7CN6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB - Asia Pacific (Singapore) data transfer to South America (Sao Paulo)","2016-05-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Singapore)","AWS Region","South America (Sao Paulo)","AWS Region","APS1-SAE1-AWS-Out-Bytes",""
"9WFU4FXWTJY9FBAX","JRTCKXETXF","9WFU4FXWTJY9FBAX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Sydney)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","US West (N. California)","AWS Region","Asia Pacific (Sydney)","AWS Region","USW1-APS2-AWS-In-Bytes",""
"Q8PU9RHU34UXVCZC","JRTCKXETXF","Q8PU9RHU34UXVCZC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Northern California)","2016-05-01","0","Inf","GB","0.0800000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Seoul)","AWS Region","US West (N. California)","AWS Region","APN2-USW1-AWS-Out-Bytes",""
"NPUWXDGHTDVDMZ22","JRTCKXETXF","NPUWXDGHTDVDMZ22.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.16 per GB - South America (Sao Paulo) data transfer to AWS GovCloud (US)","2016-05-01","0","Inf","GB","0.1600000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","South America (Sao Paulo)","AWS Region","AWS GovCloud (US)","AWS Region","SAE1-UGW1-AWS-Out-Bytes",""
"ERGND8YCSTC46SB5","JRTCKXETXF","ERGND8YCSTC46SB5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB data transfer out of EU (Ireland) to CloudFront","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","EU (Ireland)","AWS Region","Amazon CloudFront","AWS Edge Location","EU-CloudFront-Out-Bytes",""
"ZF4G6NC5E7RUF5TX","JRTCKXETXF","ZF4G6NC5E7RUF5TX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB data transfer out of Asia Pacific (Sydney) to CloudFront","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Sydney)","AWS Region","Amazon CloudFront","AWS Edge Location","APS2-CloudFront-Out-Bytes",""
"7YQHR4W8X8AW5ZRM","JRTCKXETXF","7YQHR4W8X8AW5ZRM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB - AWS GovCloud (US) data transfer to South America (Sao Paulo)","2016-05-01","0","Inf","GB","0.0300000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","AWS GovCloud (US)","AWS Region","South America (Sao Paulo)","AWS Region","UGW1-SAE1-AWS-Out-Bytes",""
"YRGJEFXZW24K7ZXS","JRTCKXETXF","YRGJEFXZW24K7ZXS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB - Asia Pacific (Singapore) data transfer to US West (Oregon)","2016-05-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Singapore)","AWS Region","US West (Oregon)","AWS Region","APS1-USW2-AWS-Out-Bytes",""
"FS6ZZX5CWDGEMA35","JRTCKXETXF","FS6ZZX5CWDGEMA35.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.14 per GB - Asia Pacific (Sydney) data transfer to EU (Ireland)","2016-05-01","0","Inf","GB","0.1400000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Sydney)","AWS Region","EU (Ireland)","AWS Region","APS2-EU-AWS-Out-Bytes",""
"YJUYE6HEQBVWDJJ8","JRTCKXETXF","YJUYE6HEQBVWDJJ8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per VPN Connection-Hour","2016-05-01","0","Inf","Hrs","0.0500000000","USD","Cloud Connectivity","AmazonVPC","EU (Frankfurt)","AWS Region","IPsec",,,,,,"EUC1-VPN-Usage-Hours:ipsec.1","CreateVpnConnection"
"SACDBTNC2KPVGJ8R","JRTCKXETXF","SACDBTNC2KPVGJ8R.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Germany) data transfer to US East (Northern Virginia)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-AWS-Out-Bytes",""
"QX8HRAHPWHJUW379","JRTCKXETXF","QX8HRAHPWHJUW379.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Germany) data transfer to EU (Ireland)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","EU (Frankfurt)","AWS Region","EU (Ireland)","AWS Region","EUC1-EU-AWS-Out-Bytes",""
"QWF8T92DBECWEYNY","JRTCKXETXF","QWF8T92DBECWEYNY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US West (Northern California) data transfer to EU (Ireland)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","US West (N. California)","AWS Region","EU (Ireland)","AWS Region","USW1-EU-AWS-Out-Bytes",""
"ZE4E4QX7N8PFY8CH","JRTCKXETXF","ZE4E4QX7N8PFY8CH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB","2016-05-01","0","Inf","GB","0.0100000000","USD","Data Transfer","AWSDataTransfer",,,,"IntraRegion","EU (Frankfurt)","AWS Region","EU (Frankfurt)","AWS Region","EUC1-DataTransfer-Regional-Bytes",""
"JH2BWRXDVR6ZVET2","JRTCKXETXF","JH2BWRXDVR6ZVET2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB - AWS GovCloud (US) data transfer to EU (Germany)","2016-05-01","0","Inf","GB","0.0300000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","AWS GovCloud (US)","AWS Region","EU (Frankfurt)","AWS Region","UGW1-EUC1-AWS-Out-Bytes",""
"STANFP5BZ9YCG63G","JRTCKXETXF","STANFP5BZ9YCG63G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Ireland)","2016-05-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Tokyo)","AWS Region","EU (Ireland)","AWS Region","APN1-EU-AWS-Out-Bytes",""
"QKU7BKGT2AEAU4X2","JRTCKXETXF","QKU7BKGT2AEAU4X2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US West (Northern California) data transfer to Asia Pacific (Seoul)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","US West (N. California)","AWS Region","Asia Pacific (Seoul)","AWS Region","USW1-APN2-AWS-Out-Bytes",""
"RP4ME62BB8SWJF7X","JRTCKXETXF","RP4ME62BB8SWJF7X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per VPN Connection-Hour","2016-05-01","0","Inf","Hrs","0.0500000000","USD","Cloud Connectivity","AmazonVPC","Asia Pacific (Sydney)","AWS Region","IPsec",,,,,,"APS2-VPN-Usage-Hours:ipsec.1","CreateVpnConnection"
"DRJB4AG9FXUPGYP6","JRTCKXETXF","DRJB4AG9FXUPGYP6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.080 per GB - Asia Pacific (Seoul) data transfer to EU (Germany)","2016-05-01","0","Inf","GB","0.0800000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Seoul)","AWS Region","EU (Frankfurt)","AWS Region","APN2-EUC1-AWS-Out-Bytes",""
"BRYNWPSRZ85SR89V","JRTCKXETXF","BRYNWPSRZ85SR89V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Mumbai)","2016-05-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Singapore)","AWS Region","Asia Pacific (Mumbai)","AWS Region","APS1-APS3-AWS-Out-Bytes",""
"E3V2KVENAFSFNH7J","JRTCKXETXF","E3V2KVENAFSFNH7J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Northern Virginia)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","Asia Pacific (Singapore)","AWS Region","US East (N. Virginia)","AWS Region","APS1-USE1-AWS-In-Bytes",""
"FDBRA8EN4QWQK6UJ","JRTCKXETXF","FDBRA8EN4QWQK6UJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - South America (Sao Paulo) data transfer from Asia Pacific (Sydney)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","South America (Sao Paulo)","AWS Region","Asia Pacific (Sydney)","AWS Region","SAE1-APS2-AWS-In-Bytes",""
"84PQ62K7SKCFAT37","JRTCKXETXF","84PQ62K7SKCFAT37.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB - AWS GovCloud (US) data transfer to US West (Oregon)","2016-05-01","0","Inf","GB","0.0300000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","AWS GovCloud (US)","AWS Region","US West (Oregon)","AWS Region","UGW1-USW2-AWS-Out-Bytes",""
"MJ9UUP8DBUPQS835","JRTCKXETXF","MJ9UUP8DBUPQS835.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB data transfer in to Asia Pacific (Mumbai) from CloudFront","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","Asia Pacific (Mumbai)","AWS Region","Amazon CloudFront","AWS Edge Location","APS3-CloudFront-In-Bytes",""
"7MN9KPEZEN36A8Z8","JRTCKXETXF","7MN9KPEZEN36A8Z8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB data transfer in to Asia Pacific (Tokyo) from CloudFront","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","Asia Pacific (Tokyo)","AWS Region","Amazon CloudFront","AWS Edge Location","APN1-CloudFront-In-Bytes",""
"CHMCHK8XUFQ7D6K2","JRTCKXETXF","CHMCHK8XUFQ7D6K2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Mumbai)","2016-05-01","0","Inf","GB","0.0900000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Tokyo)","AWS Region","Asia Pacific (Mumbai)","AWS Region","APN1-APS3-AWS-Out-Bytes",""
"N5GJ838N5JSCJ584","JRTCKXETXF","N5GJ838N5JSCJ584.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - South America (Sao Paulo) data transfer from Asia Pacific (Mumbai)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","South America (Sao Paulo)","AWS Region","Asia Pacific (Mumbai)","AWS Region","SAE1-APS3-AWS-In-Bytes",""
"92W3SVBMCJQP9HAT","JRTCKXETXF","92W3SVBMCJQP9HAT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.086 per GB - Asia Pacific (Mumbai) data transfer to Asia Pacific (Singapore)","2016-05-01","0","Inf","GB","0.0860000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Mumbai)","AWS Region","Asia Pacific (Singapore)","AWS Region","APS3-APS1-AWS-Out-Bytes",""
"2826KQX4NN3VZ2SQ","JRTCKXETXF","2826KQX4NN3VZ2SQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Germany) data transfer to AWS GovCloud (US)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","EU (Frankfurt)","AWS Region","AWS GovCloud (US)","AWS Region","EUC1-UGW1-AWS-Out-Bytes",""
"773HK3E2E4F6VQRE","JRTCKXETXF","773HK3E2E4F6VQRE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.14 per GB - Asia Pacific (Sydney) data transfer to US West (Northern California)","2016-05-01","0","Inf","GB","0.1400000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Sydney)","AWS Region","US West (N. California)","AWS Region","APS2-USW1-AWS-Out-Bytes",""
"ZBSBQ53KX2STBJAX","JRTCKXETXF","ZBSBQ53KX2STBJAX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo)","2016-05-01","0","Inf","GB","0.0860000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","Asia Pacific (Mumbai)","AWS Region","South America (Sao Paulo)","AWS Region","APS3-SAE1-AWS-Out-Bytes",""
"UHTW7Q5JZM4DSC2H","JRTCKXETXF","UHTW7Q5JZM4DSC2H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.16 per GB - South America (Sao Paulo) data transfer to EU (Ireland)","2016-05-01","0","Inf","GB","0.1600000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","South America (Sao Paulo)","AWS Region","EU (Ireland)","AWS Region","SAE1-EU-AWS-Out-Bytes",""
"X67HWFH8QVT6NSW7","JRTCKXETXF","X67HWFH8QVT6NSW7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo)","2016-05-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-AWS-Out-Bytes",""
"R8DGVR4A52UQ7VP6","JRTCKXETXF","R8DGVR4A52UQ7VP6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo)","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Inbound","US East (N. Virginia)","AWS Region","South America (Sao Paulo)","AWS Region","USE1-SAE1-AWS-In-Bytes",""
"PWWB4F67RKDJ2DMD","JRTCKXETXF","PWWB4F67RKDJ2DMD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB data transfer out of EU (Germany) to CloudFront","2016-05-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,"InterRegion Outbound","EU (Frankfurt)","AWS Region","Amazon CloudFront","AWS Edge Location","EUC1-CloudFront-Out-Bytes",""
