"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2017-04-24T23:01:14Z"
"Version","20170424230114"
"OfferCode","AmazonS3"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Availability","Storage Class","Volume Type","Fee Code","Fee Description","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Durability"
"HM3ZFB5QFDWVAN39","JRTCKXETXF","HM3ZFB5QFDWVAN39.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound from close by location","Asia Pacific (Seoul)","AWS Region","EU (Ireland)","AWS Region","APN2-EU-AWS-In-ABytes","",""
"HZ8BD4S82AMV8FX6","JRTCKXETXF","HZ8BD4S82AMV8FX6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from US West (Oregon)","2017-04-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Inbound","EU (Ireland)","AWS Region","US West (Oregon)","AWS Region","EU-USW2-AWS-In-Bytes","",""
"WR37XYX8XW4QX9WZ","JRTCKXETXF","WR37XYX8XW4QX9WZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from US East (Ohio)","2017-04-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Inbound","EU (Ireland)","AWS Region","US East (Ohio)","AWS Region","EU-USE2-AWS-In-Bytes","",""
"HJNB7KT4RHCCJTXD","JRTCKXETXF","HJNB7KT4RHCCJTXD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to Canada (Central)","2017-04-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Outbound","EU (Ireland)","AWS Region","Canada (Central)","AWS Region","EU-CAN1-AWS-Out-Bytes","",""
"U88NAN7AUFCHX4SC","JRTCKXETXF","U88NAN7AUFCHX4SC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to EU (London)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Outbound from close by location","EU (Ireland)","AWS Region","EU (London)","AWS Region","EU-EUW2-AWS-Out-ABytes","",""
"Q9QR8JX86ZTBDW8G","JRTCKXETXF","Q9QR8JX86ZTBDW8G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Asia Pacific (Sydney)","AWS Region","EU (Ireland)","AWS Region","APS2-EU-AWS-In-ABytes-T1","",""
"YYWF3B8AYWMW6UBM","JRTCKXETXF","YYWF3B8AYWMW6UBM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to US West (Oregon)","2017-04-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Outbound","EU (Ireland)","AWS Region","US West (Oregon)","AWS Region","EU-USW2-AWS-Out-Bytes","",""
"Y7GHYX8NMGCPXEHC","JRTCKXETXF","Y7GHYX8NMGCPXEHC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","US West (Oregon)","AWS Region","EU (Ireland)","AWS Region","USW2-EU-AWS-In-ABytes-T1","",""
"YE3SFK8G43N882A6","JRTCKXETXF","YE3SFK8G43N882A6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to Asia Pacific (Seoul)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","EU (Ireland)","AWS Region","Asia Pacific (Seoul)","AWS Region","EU-APN2-AWS-Out-ABytes-T1","",""
"VSXU9UFR67S6KGTY","JRTCKXETXF","VSXU9UFR67S6KGTY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Singapore)","2017-04-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Outbound","EU (Ireland)","AWS Region","Asia Pacific (Singapore)","AWS Region","EU-APS1-AWS-Out-Bytes","",""
"C894JQ73V84KUCAP","JRTCKXETXF","C894JQ73V84KUCAP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Canada (Central)","AWS Region","EU (Ireland)","AWS Region","CAN1-EU-AWS-In-ABytes-T2","",""
"PCSAU8H3DXEJDJ6X","JRTCKXETXF","PCSAU8H3DXEJDJ6X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (London)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","EU (Ireland)","AWS Region","EU (London)","AWS Region","EU-EUW2-AWS-In-ABytes-T2","",""
"UU3XTEP7ZPJ5EHEN","JRTCKXETXF","UU3XTEP7ZPJ5EHEN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - Asia Pacific (Sydney) data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Inbound","Asia Pacific (Sydney)","AWS Region","EU (Ireland)","AWS Region","APS2-EU-AWS-In-Bytes","",""
"UPHXJU4H5CMDJEME","JRTCKXETXF","UPHXJU4H5CMDJEME.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (Germany)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","EU (Ireland)","AWS Region","South America (Sao Paulo)","AWS Region","EU-SAE1-AWS-In-ABytes-T2","",""
"WK84ABKWFFF96XEJ","JRTCKXETXF","WK84ABKWFFF96XEJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","EU (Ireland)","AWS Region","Asia Pacific (Mumbai)","AWS Region","EU-APS3-AWS-In-ABytes-T1","",""
"JR8637725FVU46HG","JRTCKXETXF","JR8637725FVU46HG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Seoul)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound from close by location","EU (Ireland)","AWS Region","Asia Pacific (Seoul)","AWS Region","EU-APN2-AWS-In-ABytes","",""
"AK92RM7GZGF77736","JRTCKXETXF","AK92RM7GZGF77736.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Outbound from close by location","US East (N. Virginia)","AWS Region","EU (Ireland)","AWS Region","USE1-EU-AWS-Out-ABytes","",""
"36GASU2D4NPTG4JC","JRTCKXETXF","36GASU2D4NPTG4JC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Sydney)","2017-04-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Inbound","EU (Ireland)","AWS Region","Asia Pacific (Sydney)","AWS Region","EU-APS2-AWS-In-Bytes","",""
"UE87QRFFVNPNZBMQ","JRTCKXETXF","UE87QRFFVNPNZBMQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per 1,000 PUT, COPY, POST or LIST requests to Standard-Infrequent Access","2017-04-01","0","Inf","Requests","0.0000100000","USD","API Request","AmazonS3","EU (Ireland)","AWS Region","","","","","","S3-API-SIA-Tier1","PUT/COPY/POST or LIST requests to Standard-Infrequent Access","","","","","","EU-Requests-SIA-Tier1","",""
"P6D8E8ZS8RK464WG","JRTCKXETXF","P6D8E8ZS8RK464WG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Outbound from close by location","Asia Pacific (Mumbai)","AWS Region","EU (Ireland)","AWS Region","APS3-EU-AWS-Out-ABytes","",""
"CJHZFNMJ8FRD7SHX","JRTCKXETXF","CJHZFNMJ8FRD7SHX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","EU (London)","AWS Region","EU (Ireland)","AWS Region","EUW2-EU-AWS-In-ABytes-T2","",""
"YHP7VS8E5V77N6YC","JRTCKXETXF","YHP7VS8E5V77N6YC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from AWS GovCloud (US)","2017-04-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Inbound","EU (Ireland)","AWS Region","AWS GovCloud (US)","AWS Region","EU-UGW1-AWS-In-Bytes","",""
"9MCAMSJ9H4MVT4RE","JRTCKXETXF","9MCAMSJ9H4MVT4RE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Mumbai)","2017-04-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Inbound","EU (Ireland)","AWS Region","Asia Pacific (Mumbai)","AWS Region","EU-APS3-AWS-In-Bytes","",""
"SPB4R8J5N27DQQSQ","JRTCKXETXF","SPB4R8J5N27DQQSQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to EU (Germany)","2017-04-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Outbound","EU (Ireland)","AWS Region","EU (Frankfurt)","AWS Region","EU-EUC1-AWS-Out-Bytes","",""
"GWJCJ5679DBFSHUU","JRTCKXETXF","GWJCJ5679DBFSHUU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound from close by location","US East (N. Virginia)","AWS Region","EU (Ireland)","AWS Region","USE1-EU-AWS-In-ABytes","",""
"XN57V2SDY8FFQS7P","JRTCKXETXF","XN57V2SDY8FFQS7P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per 1 million objects monitored in S3 Analytics","2017-04-01","0","Inf","Objects","0.0000001000","USD","Fee","AmazonS3","EU (Ireland)","AWS Region","","","","S3-Analytics-ObjectCount","Per object fee for objects included in Analytics","","","","","","","","EU-StorageAnalytics-ObjCount","",""
"AM4RWAW86WMGRPJV","JRTCKXETXF","AM4RWAW86WMGRPJV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to US East (Ohio)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","EU (Ireland)","AWS Region","US East (Ohio)","AWS Region","EU-USE2-AWS-Out-ABytes-T1","",""
"8P6ZQ5KKZ5WAAN9F","JRTCKXETXF","8P6ZQ5KKZ5WAAN9F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound from close by location","US East (Ohio)","AWS Region","EU (Ireland)","AWS Region","USE2-EU-AWS-In-ABytes","",""
"2XSURQEAE9SZ5S56","JRTCKXETXF","2XSURQEAE9SZ5S56.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to EU (Ireland)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Outbound from close by location","Asia Pacific (Seoul)","AWS Region","EU (Ireland)","AWS Region","APN2-EU-AWS-Out-ABytes","",""
"3SXNXEB7AFKN7WA8","JRTCKXETXF","3SXNXEB7AFKN7WA8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to US East (Ohio)","2017-04-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","InterRegion Outbound","EU (Ireland)","AWS Region","US East (Ohio)","AWS Region","EU-USE2-AWS-Out-Bytes","",""
"JRR8NF92A4Y35VCR","JRTCKXETXF","JRR8NF92A4Y35VCR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (Germany)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-AWS-In-ABytes-T1","",""
"TKSU2F87QS9NKG4M","JRTCKXETXF","TKSU2F87QS9NKG4M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to Asia Pacific (Sydney)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","EU (Ireland)","AWS Region","Asia Pacific (Sydney)","AWS Region","EU-APS2-AWS-Out-ABytes-T1","",""
"VFY74QUQK299XCMC","JRTCKXETXF","VFY74QUQK299XCMC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB - Expedited retrieval fee","2017-04-01","0","Inf","GB","0.0300000000","USD","Fee","AmazonS3","EU (Ireland)","AWS Region","","","","S3-Expedited-Retrieval","Fee for Expedited Retrieval of data stored","","","","","","","","EU-Expedited-Retrieval-Bytes","",""
"JS4MUJN6TKV7VSWH","JRTCKXETXF","JS4MUJN6TKV7VSWH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (Germany)","2017-04-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer","","","","","","","","","","Accelerated InterRegion Inbound from close by location","EU (Ireland)","AWS Region","US East (N. Virginia)","AWS Region","EU-USE1-AWS-In-ABytes","",""
